engine_id,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,cycle_norm,RUL
1,-0.0018,0.0002,642.2,1598.04,1412.47,21.61,552.32,2388.14,9053.12,47.72,520.94,2388.17,8125.07,8.4328,392,38.67,23.2354,0.8177083333333334,35
1,-0.0023,0.0001,642.88,1596.82,1410.09,21.61,553.19,2388.2,9049.22,47.68,520.88,2388.22,8126.33,8.4368,394,38.75,23.2894,0.8229166666666666,34
1,-0.0006,0.0001,642.89,1589.54,1420.37,21.61,552.18,2388.13,9048.06,47.76,520.65,2388.23,8127.61,8.4403,394,38.76,23.253,0.828125,33
1,-0.0006,-0.0004,643.45,1590.65,1418.08,21.61,551.87,2388.21,9045.42,47.84,520.47,2388.22,8122.68,8.4433,396,38.52,23.2817,0.8333333333333334,32
1,0.0008,0.0001,643.0,1594.2,1417.31,21.61,552.8,2388.18,9048.06,47.77,520.47,2388.18,8126.97,8.4405,394,38.66,23.2962,0.8385416666666666,31
1,-0.0005,0.0004,643.15,1592.22,1423.48,21.61,552.68,2388.15,9044.45,47.79,520.44,2388.2,8123.77,8.5015,394,38.78,23.1538,0.84375,30
1,0.0003,-0.0004,642.85,1600.54,1421.09,21.61,552.41,2388.2,9049.24,47.89,520.3,2388.2,8124.06,8.5129,393,38.65,23.1419,0.8489583333333334,29
1,0.0005,-0.0002,643.17,1598.96,1416.76,21.61,551.9,2388.17,9048.92,47.7,520.63,2388.28,8124.63,8.4803,394,38.62,23.1761,0.8541666666666666,28
1,0.001,0.0004,642.76,1597.03,1408.09,21.61,552.79,2388.19,9039.09,47.89,520.69,2388.24,8126.53,8.4922,393,38.59,23.2129,0.859375,27
1,-0.0022,-0.0003,643.34,1596.72,1422.37,21.61,552.13,2388.22,9043.11,47.86,520.02,2388.22,8119.14,8.4663,395,38.62,23.145,0.8645833333333334,26
1,0.0012,0.0003,643.02,1593.83,1414.72,21.61,552.57,2388.23,9042.05,47.85,520.49,2388.18,8122.41,8.4632,394,38.77,23.3011,0.8697916666666666,25
1,-0.0043,0.0002,642.68,1591.19,1415.7,21.61,552.09,2388.22,9036.35,47.84,520.78,2388.19,8124.44,8.4925,393,38.76,23.277,0.875,24
1,-0.0017,0.0004,643.2,1590.16,1418.05,21.61,552.71,2388.25,9055.18,47.88,520.44,2388.18,8125.3,8.4767,394,38.58,23.187,0.8802083333333334,23
1,-0.0017,-0.0002,642.92,1592.71,1417.41,21.61,552.02,2388.21,9044.03,47.86,520.23,2388.26,8121.76,8.49,395,38.66,23.1615,0.8854166666666666,22
1,0.0004,-0.0003,643.26,1592.06,1414.99,21.61,552.71,2388.2,9042.12,48.03,519.85,2388.22,8124.87,8.4922,395,38.68,23.2444,0.890625,21
1,-0.0014,-0.0003,643.33,1591.71,1413.73,21.61,551.69,2388.24,9039.1,48.07,520.54,2388.26,8120.08,8.4595,393,38.65,23.1585,0.8958333333333334,20
1,-0.0032,0.0002,642.97,1590.69,1425.27,21.61,552.13,2388.22,9048.82,47.9,520.11,2388.23,8121.64,8.5091,395,38.59,23.1789,0.9010416666666666,19
1,-0.0001,-0.0002,642.64,1599.81,1422.58,21.61,552.32,2388.22,9041.25,48.0,520.22,2388.21,8119.17,8.4476,393,38.57,23.0357,0.90625,18
1,0.0001,0.0002,643.61,1603.29,1422.52,21.61,551.64,2388.23,9042.66,47.86,520.38,2388.22,8125.76,8.489,394,38.58,23.1573,0.9114583333333334,17
1,-0.002,-0.0003,642.86,1592.27,1422.73,21.61,551.91,2388.23,9045.74,47.84,519.8,2388.2,8123.8,8.4853,394,38.72,23.2491,0.9166666666666666,16
1,-0.0038,-0.0003,643.79,1602.02,1423.99,21.61,551.93,2388.25,9046.2,48.03,520.24,2388.23,8120.11,8.4779,396,38.63,23.1673,0.921875,15
1,-0.0001,0.0002,643.38,1605.33,1424.65,21.61,552.18,2388.23,9046.17,48.0,520.2,2388.2,8116.56,8.477,395,38.65,23.177,0.9270833333333334,14
1,0.0023,-0.0003,642.86,1592.56,1429.45,21.61,551.57,2388.26,9044.23,48.02,520.38,2388.18,8116.84,8.4947,395,38.77,23.1888,0.9322916666666666,13
1,-0.0024,0.0,643.58,1599.87,1417.14,21.61,552.91,2388.21,9039.33,47.85,519.84,2388.28,8122.57,8.4737,395,38.86,23.007,0.9375,12
1,-0.0006,0.0005,643.44,1596.71,1420.64,21.61,551.83,2388.23,9038.29,48.1,520.43,2388.23,8114.79,8.472,397,38.34,23.1652,0.9427083333333334,11
1,-0.001,0.0003,644.21,1602.08,1426.62,21.61,551.9,2388.26,9041.23,47.98,520.46,2388.25,8119.67,8.5158,397,38.43,23.1787,0.9479166666666666,10
1,0.0001,0.0001,643.24,1597.23,1419.03,21.61,551.38,2388.21,9040.94,48.03,520.05,2388.23,8117.8,8.5041,396,38.56,23.1302,0.953125,9
1,0.0004,0.0003,644.07,1605.44,1432.52,21.61,551.0,2388.24,9047.91,48.07,519.77,2388.28,8115.61,8.5133,395,38.43,23.0146,0.9583333333333334,8
1,0.0008,0.0001,643.8,1603.46,1424.4,21.61,551.64,2388.29,9043.71,48.15,519.82,2388.27,8113.69,8.4984,395,38.51,23.07,0.9635416666666666,7
1,0.0027,-0.0003,643.51,1595.16,1426.3,21.61,552.57,2388.21,9051.37,48.12,520.08,2388.25,8123.45,8.5227,397,38.47,23.0564,0.96875,6
1,-0.0047,-0.0,643.32,1592.1,1427.27,21.61,551.08,2388.29,9037.71,48.23,519.53,2388.28,8115.67,8.5218,396,38.42,23.0822,0.9739583333333334,5
1,-0.0067,0.0003,643.75,1602.38,1422.78,21.61,551.94,2388.31,9037.91,48.0,519.79,2388.23,8117.69,8.5207,396,38.51,22.9588,0.9791666666666666,4
1,-0.0006,0.0002,644.18,1596.17,1428.01,21.61,550.7,2388.27,9044.55,48.08,519.58,2388.33,8117.51,8.5183,395,38.48,23.1127,0.984375,3
1,-0.0027,0.0001,643.64,1599.22,1425.95,21.61,551.29,2388.29,9040.58,48.33,520.04,2388.35,8112.58,8.5223,398,38.49,23.0675,0.9895833333333334,2
1,-0.0,-0.0004,643.34,1602.36,1425.77,21.61,550.92,2388.28,9042.76,48.15,519.57,2388.3,8114.61,8.5174,394,38.45,23.1295,0.9947916666666666,1
1,0.0009,-0.0,643.54,1601.41,1427.2,21.61,551.25,2388.32,9033.22,48.25,520.08,2388.32,8110.93,8.5113,396,38.48,22.9649,1.0,0
2,-0.0018,0.0006,641.89,1583.84,1391.28,21.6,554.53,2388.01,9054.72,46.93,522.33,2388.06,8137.72,8.3905,391,38.94,23.4585,0.003484320557491289,125
2,0.0043,-0.0003,641.82,1587.05,1393.13,21.61,554.77,2387.98,9051.31,47.24,522.7,2387.98,8131.09,8.4167,392,39.06,23.4085,0.006968641114982578,125
2,0.0018,0.0003,641.55,1588.32,1398.96,21.6,555.14,2388.04,9054.24,47.22,522.58,2387.99,8140.58,8.3802,391,39.11,23.425,0.010452961672473868,125
2,0.0035,-0.0004,641.68,1584.15,1396.08,21.61,554.25,2387.98,9058.01,47.1,522.49,2387.93,8140.44,8.4018,391,39.13,23.5027,0.013937282229965157,125
2,0.0005,0.0004,641.73,1579.03,1402.52,21.6,555.12,2388.03,9058.15,47.25,522.27,2387.94,8136.67,8.3867,390,39.18,23.4234,0.017421602787456445,125
2,-0.001,0.0004,641.3,1577.5,1396.76,21.61,554.98,2388.04,9054.07,47.05,522.8,2387.99,8133.65,8.38,392,39.15,23.427,0.020905923344947737,125
2,0.0001,-0.0002,642.03,1587.49,1400.65,21.61,554.84,2388.05,9052.67,47.1,522.14,2388.04,8136.33,8.3941,391,39.1,23.4718,0.024390243902439025,125
2,0.0015,-0.0004,642.55,1590.41,1395.39,21.61,554.65,2388.01,9055.82,47.2,522.77,2387.96,8137.92,8.3861,391,39.11,23.4381,0.027874564459930314,125
2,0.0017,-0.0004,641.98,1581.99,1395.01,21.6,554.69,2388.02,9051.67,47.14,522.4,2387.98,8145.29,8.3868,390,39.06,23.4875,0.0313588850174216,125
2,-0.0045,0.0002,641.99,1586.37,1394.86,21.6,554.63,2387.99,9058.88,47.21,521.99,2387.97,8138.64,8.3982,391,39.2,23.6005,0.03484320557491289,125
2,0.0006,0.0004,642.26,1589.21,1401.29,21.61,554.7,2388.01,9053.21,47.21,522.2,2388.03,8135.85,8.4188,392,39.23,23.3888,0.03832752613240418,125
2,0.0002,0.0006,641.64,1579.99,1401.9,21.61,554.57,2387.98,9047.89,47.13,521.94,2387.97,8136.49,8.3925,392,39.12,23.4201,0.041811846689895474,125
2,0.0007,0.0005,641.78,1586.77,1401.53,21.61,554.69,2387.94,9053.63,47.03,522.33,2387.99,8140.61,8.3742,391,38.88,23.4317,0.04529616724738676,125
2,-0.0024,-0.0004,641.66,1584.04,1395.46,21.61,554.47,2388.01,9047.3,47.12,523.07,2387.98,8140.09,8.3887,391,38.93,23.4074,0.04878048780487805,125
2,-0.0012,-0.0003,642.21,1579.84,1402.11,21.61,554.17,2388.02,9049.82,47.17,521.96,2388.02,8137.72,8.3704,393,38.94,23.4311,0.05226480836236934,125
2,-0.001,0.0003,641.81,1581.99,1393.46,21.61,554.53,2387.99,9051.79,47.24,522.49,2387.95,8133.45,8.3805,392,39.01,23.4462,0.05574912891986063,125
2,0.0003,-0.0001,642.43,1583.58,1390.27,21.61,553.62,2388.04,9052.05,47.13,522.71,2388.08,8134.78,8.3714,391,39.04,23.5245,0.059233449477351915,125
2,0.0014,0.0001,641.95,1588.43,1400.25,21.61,554.83,2388.0,9051.35,47.22,522.92,2388.0,8133.2,8.4053,391,39.0,23.4203,0.0627177700348432,125
2,0.0025,0.0001,641.75,1576.84,1401.77,21.61,555.25,2388.02,9055.07,47.14,522.38,2387.98,8137.51,8.4035,392,39.1,23.4102,0.06620209059233449,125
2,0.0042,-0.0004,642.34,1582.94,1394.38,21.61,554.64,2388.0,9050.27,47.14,522.54,2387.94,8139.83,8.3698,391,39.02,23.3821,0.06968641114982578,125
2,-0.0023,0.0001,642.05,1579.51,1392.28,21.61,554.72,2388.03,9055.29,47.04,522.58,2388.01,8136.57,8.3954,391,39.24,23.5014,0.07317073170731707,125
2,0.0024,0.0006,642.16,1580.18,1397.67,21.61,554.35,2387.96,9053.31,47.17,521.73,2388.04,8140.79,8.3792,391,38.98,23.4241,0.07665505226480836,125
2,-0.0013,0.0003,642.37,1580.89,1387.5,21.61,554.69,2387.96,9051.43,47.21,522.26,2388.07,8131.57,8.3937,393,39.1,23.2867,0.08013937282229965,125
2,-0.0019,-0.0,641.99,1580.97,1398.67,21.61,553.5,2387.98,9052.35,47.15,522.25,2387.97,8136.16,8.3866,391,39.18,23.3981,0.08362369337979095,125
2,0.0063,0.0001,641.81,1585.38,1396.62,21.61,554.14,2388.0,9055.28,47.19,522.31,2388.03,8136.97,8.3959,391,38.99,23.4883,0.08710801393728224,125
2,-0.0011,0.0003,641.87,1575.38,1392.3,21.61,554.03,2387.98,9050.81,47.12,522.8,2388.0,8137.27,8.3472,391,38.96,23.4691,0.09059233449477352,125
2,0.0006,0.0005,642.12,1585.44,1402.31,21.61,555.16,2388.03,9058.01,47.03,522.11,2388.06,8137.73,8.4077,392,38.96,23.4275,0.09407665505226481,125
2,0.0037,0.0005,642.04,1581.6,1397.45,21.61,554.77,2387.99,9053.78,46.99,522.68,2387.93,8136.55,8.3734,390,38.95,23.4395,0.0975609756097561,125
2,-0.0032,-0.0003,642.08,1583.78,1398.08,21.61,554.75,2388.0,9055.84,47.11,522.26,2388.02,8140.77,8.37,390,38.97,23.4249,0.10104529616724739,125
2,0.0012,0.0,641.78,1590.32,1395.07,21.61,554.62,2387.98,9050.8,47.2,522.43,2388.0,8136.63,8.419,391,39.1,23.3985,0.10452961672473868,125
2,-0.0009,0.0005,641.97,1579.86,1390.94,21.61,554.8,2388.0,9049.93,47.05,522.17,2388.04,8131.62,8.4393,391,39.17,23.4154,0.10801393728222997,125
2,0.0013,-0.0001,641.58,1584.52,1391.11,21.61,554.56,2387.98,9045.87,47.12,522.54,2387.98,8138.76,8.3783,390,38.97,23.4006,0.11149825783972125,125
2,-0.0032,0.0004,641.79,1585.17,1396.15,21.61,553.62,2388.01,9051.18,47.09,522.26,2387.99,8133.62,8.4102,392,39.01,23.4434,0.11498257839721254,125
2,0.0042,0.0003,642.12,1584.08,1394.24,21.61,555.09,2388.0,9059.29,47.22,522.64,2387.96,8139.8,8.4188,390,38.87,23.4571,0.11846689895470383,125
2,0.002,0.0002,641.37,1575.73,1392.55,21.61,554.73,2388.02,9057.34,47.25,522.0,2388.0,8142.08,8.4164,394,39.06,23.5283,0.12195121951219512,125
2,0.0013,0.0004,641.27,1581.56,1397.13,21.61,554.59,2388.02,9055.79,47.21,522.32,2388.0,8142.06,8.3709,391,39.12,23.3881,0.1254355400696864,125
2,0.005,0.0005,642.1,1585.63,1396.29,21.61,555.01,2388.04,9058.16,47.16,522.69,2388.02,8136.08,8.3609,391,39.08,23.4047,0.1289198606271777,125
2,0.0013,0.0005,642.22,1585.15,1397.75,21.61,554.21,2388.0,9055.35,47.22,522.13,2388.05,8134.91,8.4069,390,39.09,23.4191,0.13240418118466898,125
2,-0.0018,0.0005,642.0,1585.69,1391.49,21.61,554.05,2388.0,9061.16,47.2,522.79,2388.05,8138.78,8.3755,391,39.02,23.4489,0.13588850174216027,125
2,0.0005,0.0005,642.02,1582.69,1398.38,21.61,554.07,2388.03,9046.96,47.22,522.3,2388.01,8137.16,8.401,391,38.84,23.4402,0.13937282229965156,125
2,0.0015,0.0006,642.41,1578.97,1398.74,21.61,554.34,2388.04,9053.6,47.26,522.22,2388.01,8140.84,8.3856,392,38.94,23.3071,0.14285714285714285,125
2,0.0016,0.0005,642.27,1579.21,1392.13,21.61,553.98,2387.97,9046.36,47.14,522.87,2388.0,8135.3,8.3449,392,39.08,23.4631,0.14634146341463414,125
2,0.0027,0.0,642.02,1580.59,1391.6,21.61,554.14,2388.04,9053.65,47.08,522.9,2388.02,8135.14,8.4144,392,38.92,23.4966,0.14982578397212543,125
2,0.0003,0.0003,642.01,1584.33,1398.69,21.61,554.16,2388.04,9057.05,47.22,522.77,2388.06,8137.23,8.4087,392,39.03,23.4546,0.15331010452961671,125
2,-0.0014,-0.0002,642.05,1586.41,1397.6,21.61,554.2,2388.05,9060.38,47.17,522.27,2388.0,8141.93,8.3847,390,38.99,23.4284,0.156794425087108,125
2,0.0002,-0.0003,642.15,1575.45,1392.6,21.61,554.54,2388.0,9053.33,47.19,522.08,2388.05,8140.52,8.3994,390,38.93,23.5041,0.1602787456445993,125
2,0.0021,0.0003,642.4,1583.85,1396.46,21.61,554.96,2388.04,9046.52,47.03,522.73,2388.0,8136.97,8.3756,391,38.89,23.3447,0.16376306620209058,125
2,0.0006,-0.0001,642.09,1586.71,1397.95,21.61,554.67,2387.99,9057.73,47.18,522.41,2387.98,8134.97,8.3821,392,39.23,23.4336,0.1672473867595819,125
2,-0.0006,0.0005,642.85,1583.86,1396.5,21.61,554.04,2388.04,9049.11,47.18,522.83,2387.99,8135.93,8.4024,390,39.17,23.4871,0.17073170731707318,125
2,-0.0002,-0.0004,642.02,1577.86,1399.78,21.61,554.73,2388.0,9051.65,47.16,522.16,2388.05,8138.46,8.4042,391,39.1,23.353,0.17421602787456447,125
2,0.0008,0.0003,642.03,1585.34,1393.06,21.61,555.02,2388.02,9055.92,47.03,522.34,2388.01,8137.89,8.3731,392,38.9,23.3239,0.17770034843205576,125
2,-0.001,-0.0001,641.52,1588.48,1401.66,21.6,554.76,2388.0,9056.25,47.09,522.58,2388.01,8134.22,8.4064,392,39.08,23.3668,0.18118466898954705,125
2,-0.0023,-0.0001,642.0,1584.9,1397.09,21.61,554.33,2388.05,9051.78,46.98,522.73,2388.01,8137.95,8.411,391,38.95,23.5307,0.18466898954703834,125
2,0.0004,-0.0003,641.58,1583.46,1405.33,21.61,554.42,2388.01,9046.85,47.1,522.48,2387.99,8141.65,8.4057,392,39.13,23.3626,0.18815331010452963,125
2,-0.0035,-0.0004,642.33,1585.59,1387.16,21.6,554.54,2388.02,9044.62,47.18,522.7,2388.02,8134.65,8.4077,392,39.11,23.3779,0.1916376306620209,125
2,-0.0035,0.0002,641.84,1587.04,1388.97,21.61,554.72,2388.02,9052.27,47.03,522.1,2388.01,8139.72,8.393,391,39.1,23.3796,0.1951219512195122,125
2,-0.0003,-0.0001,642.5,1584.13,1389.62,21.61,553.87,2388.05,9052.86,47.17,521.98,2387.96,8136.88,8.4008,391,39.23,23.4544,0.1986062717770035,125
2,-0.0,-0.0002,642.3,1582.93,1389.91,21.61,554.46,2388.03,9047.75,47.3,522.24,2387.98,8134.92,8.3731,391,39.15,23.3861,0.20209059233449478,125
2,0.0032,-0.0,642.48,1584.24,1397.95,21.61,554.6,2388.08,9053.2,47.17,522.78,2388.0,8136.9,8.4036,391,39.04,23.4347,0.20557491289198607,125
2,0.0014,-0.0002,642.09,1584.57,1396.84,21.61,554.06,2388.04,9057.57,47.12,521.93,2388.02,8141.27,8.4003,393,39.11,23.3928,0.20905923344947736,125
2,-0.0044,0.0001,642.41,1585.45,1399.71,21.61,555.08,2388.03,9057.02,47.09,522.69,2387.99,8135.88,8.4006,391,39.04,23.2745,0.21254355400696864,125
2,-0.0017,-0.0001,641.81,1577.87,1401.66,21.61,554.52,2388.03,9048.8,47.27,521.78,2387.98,8135.86,8.4193,391,39.23,23.4442,0.21602787456445993,125
2,-0.0014,0.0005,641.91,1575.83,1395.05,21.61,554.63,2388.0,9061.57,47.17,522.15,2388.01,8134.72,8.3867,392,38.98,23.325,0.21951219512195122,125
2,-0.0,0.0001,641.66,1581.65,1401.46,21.61,554.93,2388.02,9048.35,47.11,522.18,2388.05,8136.88,8.4144,391,39.07,23.398,0.2229965156794425,125
2,0.0008,0.0,641.7,1582.59,1395.4,21.6,554.28,2388.0,9057.07,47.34,522.52,2387.98,8135.72,8.4128,391,38.92,23.3455,0.2264808362369338,125
2,0.0005,-0.0002,642.26,1584.6,1394.01,21.61,554.11,2388.06,9054.62,47.17,522.65,2387.98,8138.89,8.4121,392,39.0,23.426,0.22996515679442509,125
2,-0.0036,-0.0001,642.17,1587.63,1395.44,21.61,554.99,2388.1,9048.97,46.96,522.58,2388.0,8138.81,8.3761,393,39.02,23.3933,0.23344947735191637,125
2,0.0008,0.0001,642.5,1577.16,1399.27,21.61,554.07,2387.97,9054.61,47.16,522.2,2388.0,8137.75,8.4141,392,38.97,23.4076,0.23693379790940766,125
2,-0.0004,0.0,642.73,1586.47,1399.73,21.61,554.35,2388.01,9049.25,47.33,522.21,2387.97,8136.47,8.4116,392,39.09,23.3783,0.24041811846689895,125
2,0.0005,-0.0002,641.76,1593.24,1397.3,21.61,554.47,2388.05,9049.78,47.26,522.17,2387.98,8134.06,8.4118,392,39.06,23.3894,0.24390243902439024,125
2,-0.0004,0.0002,642.39,1586.68,1403.09,21.61,555.01,2388.0,9053.44,47.24,522.02,2387.94,8131.12,8.3993,392,38.92,23.317,0.24738675958188153,125
2,-0.0007,-0.0001,642.48,1583.11,1393.85,21.61,554.54,2388.03,9057.61,47.19,522.4,2388.02,8136.69,8.4012,392,39.12,23.4393,0.2508710801393728,125
2,-0.0004,-0.0001,641.73,1586.57,1400.98,21.61,554.41,2388.01,9057.35,47.15,522.95,2388.02,8142.06,8.3896,390,38.94,23.4567,0.25435540069686413,125
2,-0.0013,0.0001,642.39,1584.04,1396.13,21.6,555.36,2388.01,9060.56,47.25,521.97,2388.03,8138.8,8.3932,391,39.07,23.4015,0.2578397212543554,125
2,0.0025,0.0004,641.64,1578.27,1390.64,21.6,555.45,2387.95,9053.52,47.09,522.54,2388.07,8133.37,8.3944,392,38.99,23.421,0.2613240418118467,125
2,-0.0037,0.0001,642.01,1586.91,1399.66,21.61,554.05,2388.05,9052.13,46.99,522.08,2388.07,8136.29,8.3629,392,38.88,23.4591,0.26480836236933797,125
2,0.0003,0.0,641.97,1588.54,1395.38,21.61,554.06,2388.02,9052.12,46.95,522.36,2388.02,8138.64,8.4399,392,39.01,23.4969,0.2682926829268293,125
2,0.0004,-0.0001,642.44,1587.2,1394.24,21.61,554.83,2387.99,9058.82,47.12,522.57,2387.98,8135.85,8.4018,391,38.96,23.5367,0.27177700348432055,125
2,0.0021,0.0004,641.62,1585.59,1398.51,21.61,554.19,2388.0,9057.44,47.23,522.26,2388.09,8135.02,8.3931,390,39.15,23.2873,0.27526132404181186,125
2,0.0027,-0.0,641.37,1588.33,1394.0,21.61,554.94,2387.99,9056.41,47.2,523.26,2388.03,8138.12,8.3889,391,38.95,23.4198,0.2787456445993031,125
2,0.0006,-0.0001,641.72,1578.31,1390.12,21.61,555.25,2388.02,9053.0,47.25,522.62,2388.07,8135.81,8.4162,391,39.08,23.4685,0.28222996515679444,125
2,0.0035,-0.0001,641.86,1587.24,1402.78,21.61,554.17,2388.01,9055.28,47.19,522.3,2388.0,8135.13,8.3428,391,39.17,23.4491,0.2857142857142857,125
2,0.0,-0.0004,641.73,1585.18,1398.81,21.61,554.18,2388.07,9047.88,47.13,523.13,2388.04,8135.08,8.3997,390,39.0,23.4056,0.289198606271777,125
2,-0.0037,-0.0004,642.41,1586.46,1402.26,21.61,554.86,2388.06,9050.39,47.29,522.75,2387.92,8138.11,8.394,392,38.95,23.4055,0.2926829268292683,125
2,0.0002,0.0004,641.73,1588.31,1398.33,21.6,554.5,2387.97,9049.41,47.19,522.63,2387.96,8137.66,8.3954,391,39.13,23.4072,0.2961672473867596,125
2,0.0004,-0.0,641.85,1579.31,1399.12,21.61,554.51,2388.02,9050.83,47.27,522.26,2388.01,8138.02,8.3958,391,38.87,23.4982,0.29965156794425085,125
2,0.0019,-0.0002,642.36,1582.64,1399.51,21.61,554.77,2387.95,9056.36,47.26,522.59,2387.96,8140.14,8.3952,393,39.1,23.2916,0.30313588850174217,125
2,0.0007,-0.0002,642.23,1587.88,1398.17,21.6,554.71,2388.01,9056.67,47.04,522.62,2388.0,8139.82,8.3851,391,39.06,23.4173,0.30662020905923343,125
2,0.0017,0.0005,641.95,1584.62,1394.07,21.61,554.18,2388.0,9054.7,47.18,522.42,2388.08,8135.49,8.4143,393,39.18,23.4148,0.31010452961672474,125
2,0.0019,-0.0003,642.06,1580.77,1405.34,21.61,554.1,2387.98,9053.58,47.21,522.04,2388.0,8138.51,8.3922,390,38.9,23.4878,0.313588850174216,125
2,-0.0007,-0.0002,642.09,1583.57,1399.47,21.61,553.79,2388.02,9045.94,47.15,522.48,2388.05,8134.67,8.4026,391,39.1,23.3972,0.3170731707317073,125
2,-0.0006,0.0005,642.36,1584.87,1399.17,21.6,554.28,2388.02,9050.92,47.13,522.45,2388.0,8137.35,8.3919,392,38.81,23.2772,0.3205574912891986,125
2,0.0019,-0.0004,642.21,1591.68,1392.48,21.61,553.92,2388.05,9049.14,47.24,522.52,2388.0,8137.98,8.4005,391,38.94,23.3075,0.3240418118466899,125
2,0.0,0.0005,642.1,1585.62,1395.39,21.61,554.53,2388.03,9054.99,47.38,522.74,2387.99,8141.01,8.4075,392,39.15,23.4165,0.32752613240418116,125
2,-0.0022,0.0002,642.56,1579.26,1402.79,21.61,553.99,2388.05,9048.27,47.06,522.37,2388.02,8131.72,8.3773,392,38.98,23.4318,0.3310104529616725,125
2,-0.0026,0.0006,642.42,1576.94,1399.59,21.61,554.4,2387.97,9059.0,47.07,521.66,2388.06,8137.78,8.3698,392,38.92,23.3285,0.3344947735191638,125
2,0.0008,0.0001,642.04,1586.12,1400.5,21.61,554.42,2388.02,9056.26,47.19,522.22,2388.06,8135.99,8.4202,391,39.06,23.3578,0.33797909407665505,125
2,-0.0001,0.0003,641.73,1587.84,1401.08,21.61,554.57,2388.04,9056.94,47.21,522.92,2387.98,8140.08,8.4115,391,39.08,23.5011,0.34146341463414637,125
2,-0.0034,-0.0004,642.04,1585.48,1400.97,21.61,554.43,2388.05,9054.46,47.13,522.5,2388.0,8138.18,8.4179,393,39.15,23.3414,0.34494773519163763,125
2,0.0076,-0.0001,642.04,1586.01,1402.72,21.61,554.48,2388.0,9056.18,47.21,522.01,2388.05,8135.5,8.4107,390,38.85,23.331,0.34843205574912894,125
2,0.0031,-0.0,641.96,1582.66,1397.81,21.61,555.07,2387.98,9051.47,47.37,522.4,2388.01,8140.13,8.3835,392,38.93,23.4257,0.3519163763066202,125
2,0.0016,0.0001,642.44,1590.24,1407.05,21.6,554.44,2388.03,9052.38,47.19,522.05,2388.04,8136.45,8.4052,391,38.92,23.3453,0.3554006968641115,125
2,-0.0022,0.0002,642.05,1587.75,1392.16,21.61,554.44,2388.11,9050.8,47.23,522.36,2388.02,8144.59,8.4148,392,39.12,23.4403,0.3588850174216028,125
2,-0.0034,0.0002,642.41,1582.04,1397.31,21.61,554.91,2388.0,9055.21,47.26,522.18,2388.07,8142.03,8.4037,390,39.03,23.4053,0.3623693379790941,125
2,-0.005,0.0004,641.94,1585.65,1397.45,21.61,554.81,2388.02,9058.39,47.32,522.11,2388.05,8140.65,8.4056,392,39.0,23.3467,0.36585365853658536,125
2,0.0002,-0.0004,641.87,1584.61,1402.62,21.61,553.96,2388.06,9061.94,47.32,522.11,2387.97,8133.6,8.3727,393,39.09,23.4154,0.3693379790940767,125
2,0.0011,-0.0001,642.52,1581.7,1402.93,21.61,554.21,2387.96,9058.97,47.16,522.34,2388.05,8136.62,8.3723,393,39.13,23.5191,0.37282229965156793,125
2,0.0014,0.0004,642.24,1578.45,1396.25,21.61,554.29,2388.03,9056.31,47.23,522.27,2388.04,8136.72,8.3978,391,38.75,23.4441,0.37630662020905925,125
2,0.0014,0.0,642.12,1590.41,1392.9,21.61,553.72,2388.12,9053.21,47.28,522.0,2387.99,8145.36,8.4061,391,39.1,23.3497,0.3797909407665505,125
2,-0.0013,-0.0002,642.29,1583.3,1398.47,21.61,554.5,2388.07,9053.81,47.31,522.27,2388.02,8140.04,8.3723,391,39.06,23.3997,0.3832752613240418,125
2,0.0039,0.0,642.24,1576.85,1393.76,21.61,554.42,2387.99,9062.68,47.18,522.32,2387.99,8137.95,8.4437,392,39.16,23.4703,0.3867595818815331,125
2,-0.0023,-0.0002,642.49,1588.35,1397.2,21.61,554.33,2388.01,9063.33,47.37,522.23,2388.0,8138.79,8.4025,392,39.06,23.3444,0.3902439024390244,125
2,-0.003,0.0,641.95,1584.21,1404.74,21.61,554.07,2388.01,9049.1,47.23,522.1,2387.99,8141.12,8.3994,391,39.12,23.5029,0.39372822299651566,125
2,-0.0005,-0.0002,642.13,1576.56,1397.05,21.61,555.1,2388.01,9055.66,47.19,522.13,2388.02,8138.67,8.4119,391,39.06,23.3784,0.397212543554007,125
2,-0.0041,-0.0001,642.16,1583.27,1401.33,21.61,554.37,2388.01,9055.06,47.14,522.1,2388.03,8138.48,8.395,390,38.89,23.313,0.40069686411149824,125
2,-0.001,0.0004,642.38,1577.87,1398.39,21.61,554.45,2387.97,9053.87,47.01,522.48,2388.02,8145.28,8.3895,391,38.96,23.4542,0.40418118466898956,125
2,-0.0031,-0.0,641.97,1583.84,1395.4,21.61,554.6,2388.02,9056.45,47.23,522.39,2388.03,8139.95,8.4365,392,39.05,23.432,0.4076655052264808,125
2,-0.0013,0.0004,641.95,1580.49,1400.99,21.61,553.96,2388.01,9055.61,47.11,522.23,2388.05,8141.01,8.3735,392,39.04,23.2912,0.41114982578397213,125
2,0.0,-0.0002,642.67,1585.06,1401.87,21.61,554.32,2388.0,9054.52,47.24,522.21,2388.0,8141.97,8.4236,392,38.74,23.3731,0.4146341463414634,125
